row_id,target_type,gnn_oof
0,egc,5.362399339096252
1,egc,4.015914541733647
2,egc,6.838780260608329
3,tg,-59.082439683102365
4,egc,4.355612811306353
5,tg,139.41581815375204
6,egb,2.380677248129304
7,egc,2.77318677245814
8,egc,2.1464631262366733
9,egc,2.483911629294974
10,egc,2.6339438268017776
11,egc,2.7107631504247864
12,egc,2.027530669115266
13,tg,53.651280552130245
14,egc,6.980778330474546
15,egc,7.11534758496721
16,egb,7.711799889406993
17,tg,46.85280989781661
18,tg,51.274345528965526
19,tg,70.155608236299
20,tg,56.0208215507556
21,egc,7.593787672022149
22,egc,6.565853596039577
23,tg,-3.7051237554897227
24,tg,82.17822060322618
25,tg,71.6700956530991
26,tg,75.51904634788653
27,tg,56.456977955180776
28,tg,161.15176123804696
29,tg,9.810567823502566
30,tg,6.340643800881367
31,tg,153.590237168497
32,tg,177.841544323987
33,tg,181.79430075026943
34,tg,177.19833247160977
35,tg,173.05259980856948
36,tg,120.02095200000079
37,tg,148.09121755372976
38,tg,123.88305846580245
39,tg,196.10074325968387
40,tg,105.78525996549939
41,tg,63.44135272515592
42,tg,71.93721047979643
43,tg,141.9216031588552
44,tg,74.14711338308967
45,tg,55.636657429700975
46,tg,23.942102959116625
47,tg,91.73024680592303
48,tg,57.1721433559449
49,tg,62.59321193848048
50,tg,123.73630951439034
51,tg,180.85561730426087
52,tg,137.27722336618473
53,tg,125.46179325765685
54,tg,180.52445669860484
55,tg,262.78534032441314
56,tg,33.00793140397539
57,tg,11.25177180799463
58,tg,50.1837886888562
59,tg,0.8716928940859532
60,tg,-37.78180922602593
61,tg,72.43296779442686
62,egc,3.9183570572041884
63,egc,3.4725285424159154
64,egc,3.7851462501841784
65,egb,1.4493093624496791
66,eps,6.926692927819578
67,nc,2.239599212256995
68,egc,3.1198993759985756
69,egc,3.412919304625972
70,egc,3.1953920787126933
71,egc,3.3866787935219484
72,egc,3.7770515539288554
73,egb,3.7814227392575943
74,eea,3.129601497527585
75,egb,5.063008677986164
76,ei,8.023632936072092
77,nc,1.6294806667679214
78,egb,5.337897395414825
79,ei,7.885119574531327
80,egc,3.7472720784866063
81,egc,2.756371691202048
82,egc,1.9325093551227903
83,egc,2.3753221978407457
84,egc,3.27347147254445
85,egc,2.1662157853075077
86,egc,2.9755965207894817
87,egc,3.28615639117804
88,egc,5.77488328921544
89,egc,5.66207172057559
90,egc,5.4534613537806385
91,tg,15.223396978517144
92,egb,5.840637550348222
93,ei,7.611746579056306
94,nc,1.6438401171763124
95,egc,5.594455274529388
96,egc,4.976340690438086
97,egc,5.104265109890692
98,egc,5.4274948034941985
99,egc,5.785890232892614
100,egc,5.391934109857358
101,egc,3.5760873204538517
102,egc,4.3712883286601
103,eps,4.769544059287853
104,nc,1.9713771095663086
105,egb,5.2172647769439395
106,ei,7.3980492621253955
107,eps,4.003030770111817
108,egc,5.5056536468977555
109,egc,4.700844194418182
110,egc,4.618397305735691
111,egc,5.317696990787934
112,egc,5.13153668949651
113,egc,4.149422163006894
114,egc,4.61377207881079
115,egc,4.3580986598866085
116,egc,4.4083188510590015
117,egc,4.817825475210026
118,egc,4.2470584661850825
119,egc,4.188885372875508
120,egc,3.6998611540704984
121,egc,3.850635130167661
122,egc,4.182367096329824
123,egc,3.9424332217672524
124,egc,3.7770662287321173
125,egc,3.003295912971922
126,egc,2.3643222644199073
127,egc,3.251725750862449
128,egc,2.824239945655814
129,egc,3.5674061928885603
130,egc,3.161834355515973
131,egc,3.811493410654583
132,egc,3.5402242510937487
133,egc,3.5393373134622075
134,egc,3.6862892043352824
135,egc,3.5240696294545257
136,egc,3.1181827978972727
137,egc,3.093841692379777
138,egc,2.448216525676665
139,egc,2.4881482543436886
140,egc,2.2703373467240415
141,egc,1.9939532237307227
142,egc,2.680335273006565
143,egc,3.082521623919627
144,egc,2.9415336852562826
145,egc,2.4654213771849998
146,egc,3.9327639284689377
147,egc,2.867116729744337
148,egc,2.6817625611964306
149,egc,1.9402299841000619
150,egc,2.911000747463116
151,egc,2.5562791597348173
152,egc,3.4793343796764735
153,egc,3.226486491303275
154,egc,3.2641603566098265
155,egc,2.5554927024440817
156,egc,3.4566189993381746
157,egc,4.003454138242955
158,egc,3.8711717695719923
159,egc,6.870319123450568
160,egc,3.2988826235889657
161,egc,4.965551999408151
162,egc,5.1324895702726465
163,egc,6.656535280950253
164,egc,5.552334102603725
165,egc,5.686650520517896
166,egc,5.720267316808001
167,egc,5.705636444485817
168,egc,3.668822823530599
169,egc,6.0654280365359705
170,egb,5.990335052021517
171,egc,6.0196269473847
172,egc,5.5487499922147
173,egc,5.686978974394725
174,egc,3.0375216668623537
175,eea,3.058599979554479
176,egb,2.7658417165879436
177,ei,6.273706781656282
178,eps,4.772586549334317
179,nc,1.951074739178233
180,eea,3.404747904247922
181,egb,2.587876748648326
182,ei,6.34426203533307
183,eps,4.643418916216877
184,egc,5.258048308622343
185,egc,2.9397476588822187
186,egc,2.855393150929528
187,egc,3.2375186719032554
188,egc,2.6002848755035766
189,egc,3.2420173870688256
190,egc,4.4099354862724836
191,egb,2.8251010636204077
192,ei,5.8938909856282296
193,eps,4.646786483175829
194,ei,5.878573689727087
195,nc,2.1444026134347935
196,eea,2.5958049221262054
197,ei,5.847395832031071
198,eps,4.6623357271904835
199,nc,2.28671002995454
200,eea,2.9354375408863054
201,ei,5.69431667836611
202,nc,2.3294496502912967
203,ei,5.386775069839257
204,eps,6.210523935125483
205,nc,2.4585289927257086
206,ei,6.345400497866437
207,eps,4.900915984073166
208,nc,2.0963806969332692
209,egb,1.2673647986968106
210,eps,6.030516950454446
211,ei,6.154972126067768
212,eps,5.8302363494323055
213,nc,2.192134732456133
214,eea,3.6776319795559393
215,egb,1.589816785775783
216,ei,6.16694059294444
217,eps,6.447829681849045
218,eea,4.354513460723657
219,egb,1.7520398010970744
220,ei,6.496390836454178
221,nc,2.1475342813961715
222,eea,4.649024637711008
223,ei,6.249125864525604
224,egc,4.126986304956204
225,egc,3.666572063896547
226,egb,3.8241501466353687
227,egc,4.249654808088943
228,eea,3.150364700352748
229,egb,2.2097567686059127
230,ei,6.77401877503968
231,eps,4.784703414779172
232,nc,2.0875441401327604
233,ei,6.551982159687687
234,egb,2.087761117340703
235,nc,2.268896136327315
236,eea,3.3174747843748227
237,ei,6.1610140984755954
238,eea,3.314947033881343
239,eps,5.922869050305587
240,eea,3.629308152961838
241,ei,5.935887851440354
242,eps,7.468581799487823
243,nc,2.507948788089933
244,egc,4.064969604935593
245,egc,3.443151268747143
246,eea,2.3908672984486348
247,egb,2.458953010729209
248,nc,2.222145099163254
249,eea,3.205941159432606
250,ei,6.527900305099689
251,eps,4.899144540067782
252,nc,2.059529349943466
