row_id,target_type,gnn_oof
0,egc,5.272816254823403
1,egc,4.4923576345919916
2,egc,5.413044234964959
3,tg,59.328935442691986
4,egc,5.478082589141293
5,tg,134.02995085075176
6,egb,2.9610138605451235
7,egc,4.343434535581875
8,egc,3.5231741860452974
9,egc,4.398990665150201
10,egc,4.970218493375347
11,egc,3.4848675282668795
12,egc,4.250068319742641
13,tg,62.63451962878324
14,egc,5.766340684315335
15,egc,5.946546333670431
16,egb,4.993842739022956
17,tg,22.263808959975137
18,tg,38.86224300219956
19,tg,102.86274412813663
20,tg,15.040933002681044
21,egc,5.763327489202256
22,egc,5.539296614811512
23,tg,75.55749917735129
24,tg,73.38762935678838
25,tg,83.48871228055782
26,tg,43.47072324498738
27,tg,69.3925344988757
28,tg,160.73306240519253
29,tg,82.41491392878444
30,tg,52.750113489206825
31,tg,161.41071142287166
32,tg,146.60685696635647
33,tg,131.80617520968488
34,tg,149.6899656353994
35,tg,170.75404339645206
36,tg,136.40726630525822
37,tg,176.04668225987757
38,tg,143.399380170509
39,tg,132.74400512383698
40,tg,108.89396280336763
41,tg,-12.379985836841456
42,tg,82.71639113513531
43,tg,158.1825466405986
44,tg,88.42444151443665
45,tg,88.29286429499497
46,tg,47.676180377130265
47,tg,179.35681861586994
48,tg,63.99148896080516
49,tg,65.57477917411059
50,tg,156.8866527966749
51,tg,118.96255461446789
52,tg,146.45008714450583
53,tg,134.29290694508944
54,tg,110.93961041042907
55,tg,273.23587382219114
56,tg,49.73711677195956
57,tg,67.91785255631092
58,tg,82.78845848776976
59,tg,44.05148257787127
60,tg,12.82550896760776
61,tg,124.48259875107837
62,egc,5.345830925393078
63,egc,3.524613251465807
64,egc,2.7369897344862233
65,egb,0.6085468631221
66,eps,6.585674779870499
67,nc,2.1275306493250223
68,egc,3.7886504903860234
69,egc,3.9847393242550404
70,egc,3.500694537260033
71,egc,3.620727230745744
72,egc,4.13788980061739
73,egb,5.355926341928675
74,eea,1.783605573878216
75,egb,5.779088261047327
76,ei,8.49634485167405
77,nc,1.6394970140751404
78,egb,5.799198876767545
79,ei,8.500586376188728
80,egc,4.2784336862769345
81,egc,3.363876766415345
82,egc,3.2277144078029645
83,egc,3.5114404189912802
84,egc,4.082501648474617
85,egc,3.291528677753072
86,egc,3.7278877850186705
87,egc,3.909077253747862
88,egc,5.434140059149636
89,egc,5.764495117497463
90,egc,5.231943936696352
91,tg,85.05602437751037
92,egb,5.6990668258173915
93,ei,7.535508234096546
94,nc,1.6909206233849607
95,egc,5.673462172009347
96,egc,5.488088468213786
97,egc,5.3732675731680715
98,egc,5.738427339109541
99,egc,5.406648077084635
100,egc,5.494143179875539
101,egc,2.8413214166526473
102,egc,4.031660371958438
103,eps,4.328316801217092
104,nc,1.968357808118572
105,egb,5.825572072409388
106,ei,7.836335426932724
107,eps,3.767574291862026
108,egc,5.104931972208348
109,egc,4.49152108025692
110,egc,4.011175748656115
111,egc,5.614246723685278
112,egc,5.67003378278105
113,egc,4.359687920049102
114,egc,4.642012709517358
115,egc,4.351084349286399
116,egc,4.375343761950068
117,egc,4.6656913574949295
118,egc,3.8125664939593475
119,egc,4.2232822003880415
120,egc,3.473412115124416
121,egc,3.7694341626598815
122,egc,3.8963380289951948
123,egc,3.4910811390722314
124,egc,3.884053442733393
125,egc,2.870708224270035
126,egc,2.55305631122227
127,egc,3.094345683075242
128,egc,3.1063100408276476
129,egc,3.7680300083159217
130,egc,3.657045219006965
131,egc,3.6050819275968013
132,egc,3.714536050802467
133,egc,3.6601207586663858
134,egc,3.385495836132888
135,egc,3.618551340649353
136,egc,3.4226272010691727
137,egc,2.767692040072451
138,egc,2.5945852566927274
139,egc,2.400633896715384
140,egc,2.4843877659052667
141,egc,2.533239531673489
142,egc,2.4698111062320764
143,egc,2.9772530910965536
144,egc,3.5499175662037725
145,egc,2.566583675727194
146,egc,3.9628124108142933
147,egc,2.30139951213548
148,egc,2.359425927514999
149,egc,1.9800714206654861
150,egc,2.304348306360359
151,egc,3.0662632504866405
152,egc,3.7263552495136905
153,egc,2.63240026182683
154,egc,3.304721886706013
155,egc,2.3303787901845765
156,egc,2.8367178280523007
157,egc,4.093235192154713
158,egc,4.233063704522763
159,egc,5.416511133868058
160,egc,4.139144099048421
161,egc,4.537327116020317
162,egc,4.814769938148682
163,egc,6.106916789870106
164,egc,5.335112710806834
165,egc,5.5180980670040025
166,egc,6.0224490896451215
167,egc,5.238952931185507
168,egc,3.511035880465691
169,egc,5.976987670780817
170,egb,5.297697863998973
171,egc,5.348197868342127
172,egc,5.168791154534043
173,egc,5.507887768856771
174,egc,2.555615522135075
175,eea,2.7939616145648496
176,egb,2.785016754617714
177,ei,6.293726277288829
178,eps,5.18599666239894
179,nc,1.9961232231627584
180,eea,2.5592746578249717
181,egb,2.520046953318542
182,ei,6.242625420827396
183,eps,4.242698866020924
184,egc,4.613377710998768
185,egc,2.6059736517846255
186,egc,2.7173385839271242
187,egc,2.5881079667790834
188,egc,2.6238395237303367
189,egc,5.360217093034118
190,egc,5.383550123690599
191,egb,2.5233056129888816
192,ei,5.359349519619833
193,eps,4.453959139967981
194,ei,5.382527616177596
195,nc,2.0492010960121942
196,eea,2.569538331863601
197,ei,5.316450456079312
198,eps,4.169908698498745
199,nc,2.083716135879472
200,eea,1.1469192454706565
201,ei,6.01936066069318
202,nc,1.9225939431757622
203,ei,5.489137548461935
204,eps,5.254802621422675
205,nc,2.1248358737635566
206,ei,5.751977383117453
207,eps,4.220711579002509
208,nc,2.270298070754965
209,egb,0.8128308945770106
210,eps,4.322808380780197
211,ei,6.211697523485725
212,eps,5.023400546929158
213,nc,2.0319400502630063
214,eea,3.0059701870116626
215,egb,3.0302308063596013
216,ei,6.179061204853273
217,eps,5.344391397697079
218,eea,3.798643283020584
219,egb,1.083791553750813
220,ei,6.518914433200223
221,nc,2.1146978595078507
222,eea,4.087091659952145
223,ei,6.750023454791583
224,egc,4.19397248222282
225,egc,4.022644107405277
226,egb,3.6917120661475264
227,egc,4.552265877340276
228,eea,2.6880728305161825
229,egb,1.663747118452294
230,ei,5.899932193488157
231,eps,4.1778868965348135
232,nc,2.114069106609702
233,ei,5.819685308284072
234,egb,1.1984202825388248
235,nc,2.3679583200357976
236,eea,2.438272296251301
237,ei,6.194543346643532
238,eea,3.145882404273536
239,eps,5.858028324564295
240,eea,2.8602470604530223
241,ei,5.442911671755867
242,eps,4.29494878606403
243,nc,2.4726371384381944
244,egc,4.415390517239794
245,egc,3.686672525151696
246,eea,2.4359575013458135
247,egb,1.0669874792769232
248,nc,2.1206490291942646
249,eea,2.7530806748600316
250,ei,6.588524381909602
251,eps,4.815754481070204
252,nc,1.9781159464463036
253,nc,2.0279703117329344
254,ei,5.815919238945273
255,nc,2.035130720379507
256,eea,1.306194583204161
257,egb,3.9779296116292024
258,egc,3.166469350064701
259,egc,2.6582095954311904
260,egc,2.6967540411045015
261,egc,2.476920814737248
262,egc,2.418133552870139
263,egc,2.7069901369950458
264,egc,2.706671030126663
265,egc,3.083350423158627
266,egc,2.7390212133021077
267,egc,2.7332890669018632
268,egc,2.7820129655945296
269,egc,2.647146102352912
270,egc,2.410486765259599
271,egc,2.942788427670216
272,egc,2.7125172100299615
273,egc,2.922457936537184
274,egc,2.7920151993337288
275,egc,2.615021929841718
276,egc,2.7233995580845356
277,egc,2.225687248192941
278,egc,2.736478827004507
279,egc,2.710303277609191
280,egc,2.5855650196609767
281,egc,2.734857307979111
282,egc,1.5399617327904207
283,egc,2.6043003503324327
284,egc,2.7147879722620902
285,egc,2.5925590122015736
286,egc,2.8924331021231993
287,egc,2.63253261546644
288,egc,3.402900526681821
289,egc,2.9510958618377936
290,egc,2.2359687705445386
291,egc,3.107299608611938
292,egc,4.0185232917912215
293,egc,4.529626289556722
294,egc,4.468848243411755
295,egc,2.85965127409767
296,egc,2.644109259308462
297,eea,3.4028138161249344
298,ei,7.561859984591498
299,ei,5.59492189383809
300,eps,3.724443169436909
301,nc,2.354691318140186
302,ei,7.863558824446099
303,eps,3.791081193730478
304,nc,1.689467664617669
305,ei,8.074145398809902
306,eps,3.8277038822732217
307,nc,1.7190349783954215
308,eea,2.39794748607202
309,eps,4.130618133710024
310,nc,1.8664413135886613
311,eea,2.4901280542944395
312,eps,4.237222723013314
313,eea,2.0725526179621365
314,egb,5.92018653830374
315,ei,7.555035848475621
316,eps,4.113473797826349
317,nc,1.7475520411822054
318,eea,3.1936355336488713
319,egb,1.6330217705968306
320,eps,4.611041553239714
321,nc,2.3050302096449147
322,egb,2.5040324531088096
323,ei,5.690617452358023
324,eps,4.906945766501671
325,nc,2.02487541048494
326,egb,3.652276929891217
327,nc,1.9927890330579177
328,eea,1.8498984438456105
329,egb,1.9273033518455378
330,eps,4.9049757347975245
331,eps,3.949707283208621
332,eea,2.1449065392022155
333,egb,1.8535051062752053
334,eea,2.9435618592604387
335,egb,0.7438875577681854
336,ei,5.46783243822974
337,nc,2.421697951626847
338,egb,0.7582324533688558
339,eps,3.904530228215343
340,nc,2.5110430297823823
341,egb,4.949282740981889
342,ei,7.27835420174844
343,nc,1.748950860262385
344,eea,2.8078760548139283
345,egb,4.821127643879298
346,eps,4.168677135252477
347,nc,1.787841763495108
348,egc,3.8806268294367006
349,egc,2.1654158683246076
350,egb,1.611345097123999
351,egb,6.380894453223078
352,tg,72.74075300764078
353,tg,-68.58199887613873
354,tg,-1.5549908429979098
355,tg,108.80072786069303
356,tg,25.825777857996812
357,tg,79.51336083381625
358,tg,46.16942514606221
359,tg,85.54600043636638
360,tg,31.744678244017763
361,tg,165.99050974373256
362,tg,80.56194016433747
363,tg,47.2621150029252
364,tg,32.09454501641744
365,tg,7.393482661810225
366,tg,19.775644916826693
367,tg,34.391582954717805
368,tg,134.76838271703548
369,tg,47.54002497538802
370,tg,54.11526372085103
371,tg,54.400801829448156
372,tg,49.55313757385623
373,tg,55.52183219549548
374,tg,9.296666860266441
375,tg,69.19618640484107
376,tg,84.62650763804095
377,tg,18.882236052034628
378,tg,37.479118202545834
379,tg,55.687101975305254
380,tg,0.1603318067393502
381,tg,22.686744562387503
382,tg,72.57037829444191
383,tg,70.60802889347094
384,tg,54.11123179893862
385,tg,140.88871296318692
386,tg,78.31846825957345
387,tg,66.25090646642276
388,tg,139.1404638995337
389,tg,43.46774482525208
390,tg,84.4247749773233
391,tg,40.346692600752164
392,tg,15.515763341966093
393,tg,20.38501138598913
394,tg,63.71442439132396
395,tg,160.94317268430322
396,tg,127.47909222665915
397,tg,89.0865806389527
398,tg,25.552751713527883
399,tg,45.171556988239374
400,tg,71.986582013924
401,tg,24.66056543150927
402,tg,85.94217578286008
403,tg,175.9611014657367
404,tg,99.12255452693653
405,tg,136.96089714419395
406,tg,189.4149290557729
407,tg,105.70530760428629
408,tg,69.23567973028314
409,tg,96.49486322476909
410,tg,99.04352235435337
411,tg,60.60115637735494
412,tg,93.53928237617457
413,tg,95.17321547962987
414,tg,45.41825858448016
415,tg,95.80102473999168
416,tg,91.1238977750951
417,tg,26.343658718346646
418,tg,29.34257622439975
419,tg,11.10778017092278
420,tg,66.52458942397742
421,tg,94.486579177946
422,tg,77.67857623967413
423,tg,73.43306651550134
424,tg,74.3496849436892
425,tg,23.039095518933223
426,tg,35.71173823843945
427,tg,63.4543394155739
428,tg,11.071024650521252
429,tg,31.81016445959517
430,tg,59.144566058597135
431,tg,11.769613649745452
432,tg,19.323588433246925
433,tg,49.79264674165327
434,tg,148.81342296653472
435,tg,29.046919292422444
436,tg,58.26425443692055
437,tg,16.863296676093
438,tg,24.27508768428318
439,tg,65.91811033115225
440,tg,90.36568185326618
441,tg,49.48568091902163
442,tg,46.86904163506411
443,tg,121.78633226090064
444,tg,9.256048498548807
445,tg,85.9728183893944
446,tg,84.30234761938283
447,tg,42.04047048065743
448,tg,73.26819342478295
449,tg,8.99809653955242
450,tg,72.31182805025853
451,tg,89.6941262401547
452,tg,2.0342260434318575
453,tg,45.584900518360115
454,tg,27.596350844133823
455,tg,15.032869158856244
456,tg,19.778896466756052
457,tg,88.85183824335212
458,tg,107.15909833855491
459,tg,9.051695088588076
460,tg,59.127254806773195
461,tg,54.63497195226117
462,tg,13.519727883726915
463,tg,42.79736627321503
464,tg,-45.89600004995734
465,tg,-0.8618514414552862
466,tg,32.854276160513436
